stat_id	stat_nm	lat	lon	link_id	dist_m
HY001113	동작 본동한신휴플러스	37.5086744	126.9509247	1190004300	116.36
HY001114	송파 거여리본타운	37.495678	127.142295	1230010600	137.09
HY001115	송파 레미니스2단지	37.5067336	127.1386886	1230018500	90.21
HY001116	송파 레미니스2단지	37.5063859	127.1380298	1230018500	113.11
HY001117	금천 관악산벽산타운6단지II	37.4494322	126.917082	1170002100	55.6
HY001118	동대문 효자워너빌	37.5899008	127.0606101	1050017400	118.55
HY001159	중앙 구로 하이츠아파트	37.49663	126.875906	1160002400	356.6
HY001185	강서 등촌주공5단지	37.5604513	126.8448691	1150013400	100.42
HY001187	서대문 무악청구1차	37.58206	126.951818	1120010600	106.07
HY001204	강서 삼성한아름아파트	37.5500784	126.8717425	1140000500	80.51
HY001213	서대문 인왕산힐스테이트	37.5858576	126.9499746	1120010600	230.05
HY001214	서대문 독립문극동아파트	37.572954	126.9544849	1120006300	198.97
HY001215	서대문 남가좌아이파크	37.5752191	126.9204379	1120009200	161.29
HY001216	서대문 DMC래미안 클라시스아파트	37.5778654	126.9165832	1120011100	158.15
HY001217	은평 북한산힐스테이트 7차	37.6156572	126.9269025	1110013800	107.93
HY001224	마포 공덕삼성아파트	37.5465529	126.9511665	1130001700	265.36
HY001231	송파 레이크팰리스	37.50809	127.093422	1230020200	97.16
HY001235	기아 성동 서비스센터	37.5448693	127.0642431	1030001500	97.43
HY001236	기아 도봉 서비스센터	37.6834715	127.0501832	1090012900	119.55
HY001247	가양 대림경동아파트	37.5664234	126.8539451	1150016300	134.89
HY001260	반포 현대동궁아파트	37.500396	127.0020843	1210023700	111.83
HY001272	마포 공덕아이파크	37.5446736	126.9560537	1020019600	83.48
HY001278	은평 백련산현대힐스테이트3차	37.5895905	126.9252738	1110005800	225.52
HY001279	서초 리슈빌S글로벌	37.459751	127.024471	1219910110	73.85
HY001284	가산2차 SKV1AP타워	37.4676023	126.8879973	1170004200	66.97
HY001291	종로 경희궁자이1단지	37.5720237	126.963502	1000008000	38.86
HY001318	은평 뉴타운상림마을7단지아이파크	37.6432041	126.9292088	1110016200	509.96
HY001323	동대문 래미안허브리츠	37.575472286	127.03711234	1050010500	91.92
HY001344	잠원 한신로얄아파트	37.5133111	127.008689	1210029100	141.05
HY001346	당산 금호어울림아파트	37.528009894	126.90187777	1180032400	150.77
HY001368	강북 한솔솔파크	37.6270422	127.0392497	1080003200	186.76
HY001378	강동 강일리버파크6단지	37.5637808	127.1764946	1240028600	161.97
HY001379	강동 둔촌현대3차아파트	37.5274446	127.1445296	1240007000	26.41
HY001380	금천 탑스빌아파트	37.4489277	126.9153463	1170002100	136.74
HY001383	영등포 삼환아파트	37.5066655	126.9187944	1180011300	285.89
HY001391	서초 씨티21 오피스텔	37.5072241	127.0005395	1210026700	46.37
HY001406	노량진 우성아파트	37.5095412	126.9478074	1190004300	386.37
HY001407	개포 현대3차아파트	37.4878919	127.0609561	1220012000	125.93
HY001439	송파 거여동 삼호아파트	37.4965722	127.1435663	1230010900	201.55
HY001441	면목 성원상떼빌	37.577521	127.090907	1060007400	196.09
HY001461	노원 비콘드림힐	37.6584962	127.0759543	1100031200	104.98
HY001464	노원 중계동 금호아파트	37.6468331	127.0812361	1100024600	40.73
HY001472	구로 신성은하수아파트	37.507624928	126.88738681	1160002800	167.46
HY001491	성북 하월곡아남아파트	37.6056471	127.0347109	1070014900	205.01
HY001507	성북 월곡2 에스에이치빌	37.5974692	127.0419039	1050020400	60.66
HY001508	송파 레미니스2단지III	37.5062793	127.1380487	1230018500	107.56
HY001515	문래동 대우이안	37.5205818	126.8868205	1180021700	25.52
HY001524	서대문 남가좌아이파크	37.574916	126.920405	1120007800	138.31
HY001526	서대문 DMC한양아파트	37.5758934	126.9090972	1120008800	90.13
HY001540	노원 상계주공10단지	37.6616521	127.0561247	1100032200	39.99
HY999991	현대엔지니어링 TEST(미출차과금)	37.578013588	126.9876066	1000013500	65.34
HY999996	현대빌딩 별관지하(TEST)	37.577979809	126.98768868	1000013500	61.02
HY999999	현대엔지니어링 TEST	37.5818549	126.986331	1000018400	300.6
IM000139	농심 본사	37.496305407	126.92042942	1180007900	165.81
IM000187	옥수극동아파트 3동	37.5	127.0	1210023700	87.2
IM000188	옥수극동아파트 4동	37.5	127.0	1210023700	87.2
IM000189	옥수극동아파트 5동	37.5	127.0	1210023700	87.2
IM000190	옥수극동아파트 6동	37.5	127.0	1210023700	87.2
IM000278	한신IT타워2차	37.4795756	126.8858586	1170009900	157.53
IM000281	상암월드컵파크7단지아파트 706동	37.5	126.8	1160008700	2060.56
IM000282	상암월드컵파크7단지아파트 715동	37.5	126.8	1160008700	2060.56
IM000283	케이원제23호역삼	37.5	127.03	1220023300	137.45
IM000317	드림마크원 데이터센타	37.4858893	126.8916385	1160007400	318.51
IM000319	트리플렉스	37.5194432	126.8980628	1180023200	175.13
IM000320	현대안성타워	37.5350849	126.9979075	1020011100	19.77
IM000355	쌍용예가클래식아파트	37.4936	126.9876	1210018800	260.48
IM000374	서울숲한라시그마밸리	37.539901	127.055046	1030005400	80.46
IN120002	두산타워	37.568932	127.008996	1010017300	49.92
IN120006	유원하나아파트	37.59495	126.951849	1120014000	64.0
IN120007	서울숲 리버뷰 자이아파트	37.5561	127.038877	1030014300	210.21
IN120008	태보역삼아이타워	37.50355	127.046909	1220026100	31.35
IN120010	잠실한솔아파트	37.503573	127.10455	1230017200	130.01
IN120011	우성르보아오피스텔	37.561752	126.838873	1150014200	140.21
IN120012	역삼KB라이프타워	37.49	127.0318	1210018200	48.33
IN120013	신세계남산연수원	37.5607	127.0062	1010005400	31.79
IN120014	성수역현대테라스타워	37.544	127.0536	1030007500	174.76
IN120015	롯데캐슬아이리스	37.5582	126.9821	1010002700	94.46
IN120016	삼성화재본사	37.496	127.0261	1210020800	125.67
IN120017	1964빌딩	37.521	127.0335	1220033700	63.47
IN120018	에듀시티에비앙	37.5398	126.8908	1180041600	50.16
IN120019	한양수자인에듀힐즈	37.478	126.8256	1160000200	1191.53
IN120020	대동아파트	37.6199	127.0725	1100000600	66.32
IN120021	이마트구로점	37.4843	126.8979	1160006800	205.07
IN120022	이마트마포점	37.5424	126.9534	1020016200	69.48
IN120023	이마트목동점	37.526	126.8704	1140020900	50.96
IN120025	이마트월계T	37.628	127.0617	1100011000	167.01
IN120026	삼성화재서초사옥	37.4943	127.0288	1220021100	54.39
IN120027	삼성화재영등포사옥	37.536	126.8986	1180040900	63.83
IN120028	삼성화재청량리사옥	37.5788	127.0422	1050010900	63.65
IN120029	삼성화재수유사옥	37.6361	127.0242	1080009400	48.09
IN120030	상도역롯데캐슬파크엘	37.5006	126.9461	1190002000	102.31
IN120031	신도림미성아파트	37.5074	126.8765	1160016000	116.87
IN120032	노량진우성아파트	37.5096	126.9478	1190005100	389.39
IN120033	시흥벽산아파트	37.4516	126.9189	1170002200	148.87
IN120034	리마크빌영등포	37.5267	126.905	1180032000	45.44
IN120035	이마트타워	37.5606	126.9725	1010004400	129.37
IN120036	신세계백화점강남점(센트럴시티)	37.5041	127.0031	1210025100	146.3
IN120037	서울고속버스터미널데크주차장	37.5055	127.0071	1210026500	151.51
IN120040	상암월드컵5단지	37.5803	126.8859	1130027700	64.56
IN120041	롯데시네마중랑	37.6151	127.076	1060018600	27.1
IN120042	서울숲드림타워	37.5405	127.0562	1030005400	51.95
IN120043	두산연강재단빌딩	37.5718	127.0011	1000001700	100.3
IN120044	창동상계17단지	37.6441	127.0533	1090047801	114.22
IN120045	프레이저플레이스남대문	37.5613	126.9764	1010006000	42.49
IN120046	변호사회관	37.5713	126.9743	1000007300	98.77
IN120047	리마크빌동대문	37.566	127.0166	1010016000	41.08
IN120048	프레이저플레이스센트럴	37.5626	126.9698	1010005700	59.51
IN120049	파크하얏트서울	37.5085	127.0641	1220028100	87.94
IN120050	베스트웨스턴프리미어강남	37.5064	127.0299	1220027200	59.31
IN120051	강남위워크타워	37.5063	127.0537	1220026800	88.09
IN120052	신세계백화점타임스퀘어점	37.5171	126.9054	1180018000	72.81
IN120054	정릉우성아파트	37.6009	127.016	1070011000	44.33
IN120056	가락우성아파트	37.4965	127.1178	1230002600	175.61
IN120057	중계주공7단지	37.6471	127.0798	1100024500	53.91
IN120058	삼구빌딩	37.5318	126.9562	1020009800	56.88
IN120059	용마산모아엘가파크포레	37.5855	127.0954	1060008600	54.77
IN120060	케이스퀘어시티	37.5685	126.98	1000003300	52.97
IN120061	목동트라팰리스웨스턴에비뉴	37.526	126.8702	1140020900	33.78
IN120062	거평타운오피스텔	37.5058	127.0282	1220027200	86.88
IN120063	방학명품ESA2단지	37.6663	127.0459	1090011500	33.25
IN120064	강변한신코아오피스텔	37.5362	126.9438	1020001800	79.49
IN120066	우정마샹스오피스텔	37.554	126.9368	1130016200	84.6
IN120067	더에셋	37.4958	127.0261	1210020800	116.24
IN120068	HJ중공업용산사옥	37.5403	126.9725	1020016400	192.34
IN120069	성수팩토리얼	37.5442	127.0544	1030007500	194.06
IN120070	방배빌딩	37.4783	127.0064	1210011000	85.99
IN120071	신라스테이광화문	37.5728	126.9812	1000007600	61.31
IN120072	이마트은평점	37.6003	126.9202	1110008500	23.41
IN120073	이마트명일점	37.5546	127.1558	1240022200	76.27
IN120074	AK타워(레스케이프호텔)	37.56	126.9796	1010002500	59.05
IN120075	해성빌딩	37.5067	127.0573	1220026700	60.96
IN120076	해성2빌딩	37.5068	127.058	1220026700	119.6
IN120077	해남2빌딩	37.5615	126.977	1010005100	67.9
IN120078	송남빌딩	37.4876	127.0321	1220011900	48.13
IN120079	상암동S-City오피스동	37.5821	126.889	1130028100	224.52
IN120080	등촌주공2단지아파트	37.5644	126.843	1150017100	239.79
IN120081	상계한양아파트	37.6517	127.0673	1100027700	75.47
IN120091	가산두산위브아파트	37.4761	126.8919	1170007100	124.22
IN120092	이마트T월계점E	37.628	127.0613	1100011000	136.3
IN120093	이마트구로점E	37.4844	126.8978	1160006800	192.82
IN120094	이마트마포점E	37.5424	126.9532	1020016200	61.13
IN120095	이마트목동점E	37.5258	126.8702	1140020900	34.65
IN120096	이마트하월곡점E	37.6048	127.0309	1005003600	64.03
IN120097	삼성동롯데아파트	37.5178	127.0486	1220031800	178.13
IN120098	도봉극동A아파트	37.6825	127.0497	1090012900	211.63
IN120100	한국소아마비협회	37.5511	127.097	1040003300	368.21
IN120101	삼양솔리브오피스텔	37.4699	126.8909	1170004600	234.27
IN120102	삼익포레스트아파트	37.627	127.0817	1100009400	198.84
IN120103	쌍문금호1차아파트	37.659	127.0336	1090009400	139.73
IN120104	신창세방리버하이빌아파트	37.5362	126.9538	1020011700	81.91
IN120105	삼성동현대아파트	37.5168	127.0449	1220032900	182.67
IN120106	명일현대아파트	37.5482	127.1487	1240016000	45.7
IN120107	구로주공아파트	37.4936	126.8767	1160008200	334.28
IN120108	보라매코오롱하늘채아파트	37.4988	126.9231	1190001700	118.86
IN120109	구로에이스캠프지식산업센터	37.4761	126.8175	1160000200	1462.56
IN120111	용산파크자이	37.5363	126.9732	1020012600	44.84
IN120112	자양경남아파트	37.5289	127.0785	1040000200	82.7
IN120113	칼튼테라스	37.6118	127.0782	1060019000	33.86
IN120115	신촌삼익아파트	37.5509	126.9362	1130014900	134.81
IN120116	홈플러스상봉점	37.5979	127.0902	1060002500	40.82
IN120117	한라비발디스튜디오193	37.4856	127.0321	1220011900	125.07
IN120118	중계주공6단지	37.6483	127.0778	1100026200	100.93
IVSECNCT	CNCITY 타워	37.492692225	127.04289387	1220019000	61.22
JA110007	롯데백화점 노원점 지상 1층	37.6555263	127.0609462	1100004000	56.4
JA110008	롯데글로벌로지스 서울구로터미널	37.4763534	126.8843022	1170007500	84.49
JA110009	롯데백화점 노원점 주차타워	37.6555935	127.0616121	1100004000	113.84
JA110010	롯데월드타워 지하 2층	37.513752	127.1044469	1230027400	110.91
JA110011	롯데칠성음료 서초중부영업소	37.4950913	127.0238224	1210020800	100.03
JA110012	롯데칠성음료 양평pool영업소	37.5409482	126.8939827	1180003500	108.45
JA110013	롯데마트 삼양점	37.6255183	127.017747	1080004300	72.61
JA110015	(출입제한)상암데이터 센터	37.5831206	126.8869829	1130028100	49.5
JA110016	(출입제한)삼성생명 에스원빌딩	37.560284	126.9726442	1010003900	109.68
JA110019	서울 송파구 롯데 캐슬프라자	37.5144528	127.1010537	1230027300	112.01
JA110020	아이파크몰 고척점	37.4986402	126.8593078	1160001500	201.34
JA110022	코스트코 고척점	37.4986991	126.8596243	1160001500	226.77
JA110023	서울부민병원	37.5570215	126.8509165	1150001400	53.76
JA110024	서울 종로구 서울적십자병원	37.567533184	126.96656318	1000003600	120.67
JA110025	롯데월드타워 그린카존	37.5135139	127.1032016	1230027400	95.53
JA110026	롯데월드타워 지하 3층	37.5135139	127.1032016	1230027400	95.53
JA110027	생각공장 당산	37.5204139	126.8974592	1180023200	139.72
JA110028	롯데마트맥스 금천점	37.4706298	126.8959474	1170007100	128.58
JA110029	롯데마트 금천점	37.4593523	126.8970453	1170002900	142.66
JA110030	롯데마트 양평점	37.5258216	126.8917416	1180028700	130.82
JA110031	롯데몰 김포공항점 P1F층	37.5637971	126.8060191	1150016600	46.7
JA110032	롯데백화점 에비뉴엘 본점	37.5641937	126.9810045	1010009200	32.08
JA110033	홈플러스 방학점	37.665089	127.0432844	1090011000	41.72
JA110035	서울 서초구 건영빌딩	37.480839438	127.03852261	1210013700	65.47
JA110036	강남차병원	37.5070733	127.0350441	1220026300	101.79
JA110037	롯데백화점 미아점	37.6149487	127.0305641	1080001300	32.44
JA110038	롯데웰푸드 동대문영업소	37.5721161	127.0489329	1050006800	69.19
JA110039	롯데웰푸드 서초영업소	37.4720514	127.0473471	1210009303	67.75
JA110040	롯데마트 은평점	37.6385121	126.9181413	1110002200	111.54
JA110041	롯데마트 중계점	37.6467855	127.0712845	1100024400	95.22
JA110042	롯데칠성음료 서초 POOL	37.4952619	127.0229614	1210004200	124.6
JA110043	서울 문래동 아라비즈타워	37.5200279	126.8914219	1180021300	54.34
JA110045	서울 송파구 한솔섬유	37.4936752	127.1184938	1230002600	105.4
JA110047	쿠팡 상계동 물류센터	37.6717224	127.0543313	1100035400	215.86
JA110048	롯데마트맥스 영등포점	37.5281344	126.9041489	1180032400	44.91
JA110049	서울 송파구 한국전기안전써비스 사옥	37.4990708	127.1221607	1230012800	167.25
JA110050	서울 관악구 삼남빌딩	37.482649369	126.91594014	1200006200	137.79
JA110051	경동택배 서울구로469 영업소	37.4857779	126.881513	1160003800	21.28
JA110052	봉천두산아파트3단지	37.4856494	126.9462616	1200008100	65.97
JA110053	롯데백화점 관악점	37.4907238	126.9246973	1200011400	75.25
JA110054	프라임빌(관악)	37.4891345	126.9261717	1200011300	72.66
JA110055	숲에리움(구로)	37.497021211	126.8453025	1160001300	34.1
JA110056	아름제일병원(별관)	37.50622045	126.89192826	1160015500	123.74
JA110057	구로 동부골든아파트 210동	37.499940021	126.84162099	1160013100	41.09
JA110058	구로두산아파트 201동	37.4884202	126.8885674	1160007300	68.26
JA110059	서울 은평구 수색감리교회	37.5841429	126.8939159	1110004000	107.63
JA110060	홈플러스 영등포점	37.5183791	126.896492	1180019600	119.44
JA110061	서울 은평구 북한산힐스테이트3차아파트3207동	37.6197849	126.9342866	1110013600	170.13
JA110062	서울 은평구 북한산래미안아파트205동	37.61184055	126.93631177	1000021600	225.56
JA110063	서울 은평구 불광에스에이치빌	37.61165781	126.9357853	1000021600	213.75
JA110064	은평뉴타운구파발9-1단지래미안아파트906동	37.6412206	126.9196538	1110002200	316.1
JA110065	은평뉴타운구파발9-1단지래미안아파트913동	37.6426037	126.9198676	1110016000	300.27
JA110066	서울 은평구 수색대림한숲타운아파트113동	37.5861356	126.9008846	3201505700	76.36
JA110067	은평뉴타운구파발10-3단지어울림아파트1022동	37.64256273	126.91598122	1110002200	52.38
JA110068	서울 은평구 수색대림한숲타운아파트114동	37.5863479	126.9015551	3201505700	51.26
JA110069	서울 은평구 이룸채오피스텔	37.6365173	126.9162741	1110002100	194.28
JA110070	서울 은평구 백련산힐스테이트3차아파트311동	37.5887952	126.9244061	1110005800	150.27
JA110071	서울 은평구 백련산힐스테이트2차아파트 관리사무소	37.5893559	126.9241876	1110005800	127.4
JA110072	(출입제한)대한항공 P2주차장	37.5513522	126.8159054	1150001100	74.26
JA110073	(출입제한)대한항공 P3주차장	37.5462582	126.8123845	3201506400	45.8
JA110074	(출입제한)대한항공 P1주차장	37.5511278	126.8150091	1150001100	153.09
JA110075	롯데월드 어드벤처(마트구역) 서울	37.5115734	127.0964718	1230025800	87.55
JA110076	롯데월드 어드벤처(호텔구역) 서울	37.511264	127.1002351	1230023500	96.34
JA110077	롯데월드 어드벤처 서울	37.510626	127.0981983	1230023500	71.31
JA110078	롯데월드 어드벤처(백화점구역)	37.5117927	127.0983356	1230025800	145.85
JA110079	서울 구로 항동하버라인9단지 지하1층	37.4804697	126.8258874	1160000200	927.55
JA110081	서울 신림동 앰팰리스아파트 지상1층	37.474846	126.9366656	1200001400	16.05
JA110082	도봉구 동성제약 지상1층	37.665593879	127.04235813	1090010900	51.67
JA110083	서울 서대문구 구세군빌딩 지하5층	37.5601212	126.9622119	1120019702	22.72
JA110084	봉천 동아2차아파트 지하1층	37.4883407	126.9560602	1200011500	153.39
JA110085	봉천 동아2차아파트 지하2층	37.4883407	126.9560659	1200011500	152.92
JA110086	봉천 동아2차아파트 지하3층	37.488343	126.95608	1200011500	151.67
JA110088	관악푸르지오2단지 지하1층	37.4899054	126.9602006	1200011600	241.06
JA110089	관악푸르지오2단지 지하2층	37.4899167	126.9601724	1200011600	239.43
JA110090	관악푸르지오2단지 지하3층	37.4899122	126.9602204	1200011600	242.97
JA110091	서울시 양천구 LT삼보지식산업센터	37.542104	126.8836955	1140039100	49.97
JA110092	가산반도아이비밸리	37.4832951	126.8810138	1170010400	82.33
JA110093	롯데몰 김포공항점 P2F	37.5640627	126.8018221	1150014900	255.35
JA110094	순천향대학교 부속 서울병원서별관방면주차장	37.5340297	127.0039882	1020013300	291.05
JA110095	롯데호텔 서울(소공동)	37.5645406	126.980877	1010009200	53.79
JA110096	서울 중구 부영태평빌딩 지상1층	37.561449	126.9745849	1010002900	115.48
JA110097	서울 중구 부영빌딩 지상1층	37.5614352	126.9735719	1010007400	155.73
JA110098	롯데시티호텔 마포	37.5445859	126.950525	1130009300	79.16
JA110099	롯데 L7홍대	37.5558282	126.9215903	1130017000	45.86
JA110100	롯데시티호텔 명동	37.566821	126.9882338	1010014300	66.57
JA110101	서울 영등포구 롯데웰푸드 본사	37.5353271	126.8941039	1180003000	204.5
JA110102	롯데슈퍼 은평점	37.6343057	126.9305883	1110015400	36.68
JA110103	서울시 목동 CBS기독교방송국	37.5284784	126.874618	1140024500	19.81
JA110104	(출입제한)삼성엔지니어링 글로벌 엔지니어센터 지하 2층	37.5489911	127.1755223	1240002200	147.58
JA110105	(출입제한)삼성엔지니어링 글로벌 엔지니어센터 지하 3층	37.5490626	127.1759242	1240002600	131.89
JA110106	나라키움 구로복합관사	37.4987686	126.8913934	1160012902	39.61
JA110107	서울 송파구 문정프라비다옥토	37.4832625	127.1222565	1230001700	126.19
JA110108	서울 역삼동 위워크타워 지하 2층	37.5023492	127.0437557	1220024700	87.4
JA110109	롯데건설 본사	37.5175449	127.0156383	1210005100	67.86
JA110110	서울 영등포구 산경물산 민영주차장	37.5235413	126.8933654	1180028600	107.62
JA110111	서울 중구 실로암주차장	37.5579673	126.9682	1010003200	76.39
JA110112	대방생태공영주차장	37.5001427	126.9265199	1190001800	66.44
JA110113	서울 동작구 서광공영주차장	37.488729675	126.90788822	1200010200	102.92
JA110114	상도4동소규모공영주차장	37.4965936	126.9356775	1190002400	549.91
JA110116	동작주차공원공영주차장	37.50390472	126.9767928	1210004300	98.32
JA110117	강남차여성병원	37.5065403	127.032075	1220027300	68.72
JA110118	홈플러스 신도림점	37.5092546	126.8871566	1160002700	83.25
JA110119	가산KS타워	37.4806573	126.8854839	1170009900	34.61
JA110120	서울 동작구 빙수골 장미 공영주차장	37.49324998	126.9340803	1200012600	613.98
JA110121	홈플러스 시흥점	37.4514693	126.9006811	1170000500	97.46
JA110122	서울역디오빌	37.5547932	126.9670753	1020022300	23.78
JA110123	롯데글로벌로지스 서울구로터미널2	37.4764729	126.8839188	1170007000	50.41
JA110124	롯데 금천타워	37.4646629	126.8910499	3201504800	50.43
JA110125	영등포구 반도아이비밸리	37.522380062	126.90240846	1180026200	78.27
JA110127	서울시 한국표준협회 캠퍼스 강남	37.498439033	127.03643388	1220022900	154.76
JA110128	서울동천학교앞주차장	37.64427	127.0740864	1100019700	205.58
JA110129	서울관광고등학교	37.4884932	126.9438709	1200009500	200.61
JA110130	관악프라자	37.48336	126.9551134	1200006800	123.79
JA110131	가산어바니엘	37.485197656	126.88018542	1160003700	75.03
JA110132	관악 PREMIO 916C	37.4802179	126.9448381	1200002900	197.8
JA110133	서울 힐데스하임 천호 아파트	37.5419497	127.1261995	1240011600	163.54
JA110134	서울시 양천구 신월벽산블루밍아파트1단지	37.5136808	126.8419567	1140003400	99.45
JA110135	서울시 독산동 금천평생학습관	37.466077829	126.89977894	1170003500	50.12
JA110136	서울 강서구 화곡4-1공영주차장	37.5343897	126.861181	1150009800	237.84
JA110137	서울시 여의도 포스트타워	37.522341226	126.92654336	3201505100	63.13
JA110138	서울시 양천구 벽산블루밍아파트2단지	37.5138221	126.841487	1140003400	55.31
JA110139	대방청소년문화의집	37.50668393	126.92638058	1180012900	307.37
JA110140	동국대학교사대부속중고등학교	37.5778817	127.0760074	1050010300	39.61
JA110141	(출입제한)대한항공 등촌동사옥	37.5547707	126.8577226	1150000600	100.52
JA110142	(출입제한)대한항공 객실훈련센터	37.5463886	126.8136346	3201506500	35.85
JA110144	롯데하이마트 대치본점	37.4939989	127.0638566	1220021300	71.57
JA110145	신라스테이 구로	37.48543164	126.9046161	1200010300	71.57
JA110146	신라스테이 해링턴타워	37.4854226	126.9046275	1200010300	70.17
JA110147	신라스테이 삼성	37.5100328	127.0630163	1220003400	122.85
JA110148	서울 은평구 불광2동 주민센터	37.6262466	126.927288	1110014900	162.79
JA110149	서울 중랑구 제이타워	37.606723876	127.10618978	1060004000	487.04
JA110150	서울시 개포4동 복합문화센터	37.4771318	127.049908	1220007100	207.69
JA110151	송파구 더샵스타리버	37.517773277	127.10439265	1230029700	87.03
JA110152	서울시 동대문구 롯데캐슬피렌체	37.5773263	127.0357563	1050000700	90.34
JA110153	서울 강북구 미아현대아파트	37.6309379	127.0252603	1080005200	246.2
JA110154	수유현대아파트	37.6454359	127.0186245	1080012500	94.31
JA110155	서울 서초구 사임당로빌라	37.4922847	127.0189575	1210021100	310.12
JA110156	서울 동대문구 청솔2차우성아파트	37.5754188	127.0621601	1050007200	296.59
JA110157	서울 도봉구 삼익쇼핑상가	37.6400398	127.0372354	1090000700	158.23
JA110158	광진구빌라(정연보)	37.5428867	127.0830214	1040013000	273.68
JA110160	서울시 금천구 현경빌딩	37.4791888	126.9032872	1170008900	60.13
JA110161	카페1253	37.6829001	127.0464974	1090000400	119.11
JA110162	롯데타워(지하2층)	37.513713	127.1043018	1230027400	117.88
JA110163	영등포동공공복합센터	37.5221216	126.9088059	1180132401	291.91
JA110164	CJ더센터	37.5546082	126.9759815	1020022700	77.84
JA110165	롯데(우리)홈쇼핑 본사	37.5374231	126.8927918	1180040400	108.92
JA110166	롯데웰푸드 금천영업소	37.4762614	126.8962957	1170007300	238.14
JA110167	롯데백화점 강남점	37.497197898	127.05407177	1220019300	137.89
JA110169	롯데이노베이트 구관주차장	37.485008737	126.87610118	1170010700	64.16
JA110170	삼각지역공영주차장	37.532986	126.9727871	1020009400	91.08
JA110171	서울시 홍은벽산아파트	37.5953657	126.9448325	1120001700	203.66
JA110172	충무로 SK C타워	37.562587	126.9926095	1010006600	66.66
JA110173	서울시 강남구청 본관	37.5178338	127.047294	1220032900	78.99
JA110174	서울 금천구 한라원앤원타워	37.476845373	126.88024963	1170008800	20.46
JA110175	서울 동대문구 이문현대아파트	37.6020385	127.0703528	1050020900	79.2
JA110176	청량리신현대아파트	37.589161271	127.05271161	1050002000	124.51
JA110177	시그니엘 레지던스	37.513713	127.1043018	1230027400	117.88
JA110178	서울시 상도4동 어울주차장	37.4985232	126.9384211	1190002100	372.45
JA110179	을지로동 주민센터	37.5667312	126.9909731	1010014700	43.16
JA110180	(출입제한)육사아파트	37.6201216	127.0894159	1060006700	115.61
JA110181	서울시 강남구청 삼성로 별관	37.5161853	127.05199	1220031900	128.25
JA110182	서울시 롯데중앙연구소	37.5716686	126.8271582	1150162701	184.45
JA110183	롯데칠성음료 서초지점	37.4954584	127.0226158	1210004200	93.08
JA110185	청진운수	37.471608842	126.98405553	1210008100	67.88
JA430119	스마트제어 충전기 테스트	37.483578486	126.87636755	1170010700	86.49
JABS0001	보성운수	37.4893529	126.892975	1160007400	120.25
JACJ0001	청진운수	37.471419422	126.98395427	1210008100	46.68
JACR0001	청록운수	37.6490554	127.0232272	1090017200	28.7
JAG00001	강동교통	37.5637579	127.1746701	1240028600	142.39
JAGH0001	갈현운수	37.63904	126.9151028	1110002100	137.35
JAH00001	하이상운	37.6222818	127.0565443	1070021100	246.78
JAM00001	마포운수	37.5773622	126.8808259	1130027300	7.99
JAMB0001	미봉운수	37.633311567	127.04034734	1090013400	56.67
JANS0001	낙산운수	37.5899208	126.9972251	1000018900	59.32
JAS00001	서울버스	37.4815806	127.1382919	1230223300	110.26
JASB0001	서북운수	37.562539	126.9671014	1010005700	113.2
JASH0001	삼하운수	37.6052952	126.949929	1000021500	541.65
JASHS001	삼화상운	37.6259764	127.0534246	1070021800	255.65
JASS0001	서울승합	37.5637579	127.1746701	1240028600	142.39
JAY00001	염동운수	37.5749937	126.8031484	1150004200	84.99
JAYC0001	양천운수	37.5081771	126.8355166	1140000800	180.76
JAYS0001	연성운수	37.4959527	126.9416231	1200012300	99.56
JE050016	우리은행(본점)	37.5594391	126.9817507	1010002600	74.96
JE050017	우리은행(상암)	37.5833854	126.8859923	1130029300	82.1
JE050018	동대문구 체육관	37.5722877	127.0639537	1050007200	69.44
JE050021	장학파르크B2	37.5314161	127.0114336	1020011500	33.26
JE050022	배봉산 숲속도서관	37.5783455	127.0624103	1050011100	277.12
JE050024	창동아우르네	37.6553763	127.0480035	1090005900	407.21
JE050028	대륭테크노타운20차	37.466745	126.886718	1170004200	83.25
JE050029	㈜우리은행 재동지점	37.5769139	126.9855348	1000010300	51.36
JE050030	㈜우리은행 독립문지점	37.5707208	126.9614109	1120022400	96.74
JE050031	(주)우리은행 불광동금융센터	37.6094139	126.9303084	1110012100	35.77
JE050032	(주)우리은행 둔촌동지점	37.5341243	127.1435715	1240000200	64.61
JE050033	(주)우리은행 홍제동지점	37.5916937	126.9453129	1120013600	21.79
KE000001	서울강서우장산힐스테이트108동	37.5565222	126.8390981	1150012500	126.98
KE000002	서울강서우장산힐스테이트107동	37.5567572	126.8382843	1150012500	59.19
KE000003	서울강서우장산힐스테이트127동	37.5561211	126.840916	1150011700	211.14
KE000006	서울동대문중앙하이츠105동	37.596774	127.0649124	1050048200	28.15
KE000024	서울천호e편한세상101동	37.5445391	127.1243435	1240012500	93.48
KE000025	서울천호e편한세상102동	37.5439224	127.1245823	1240012500	72.97
KE000026	서울광진트라팰리스A주차장	37.531545	127.068262	1040000200	36.91
KE000027	서울광진트라팰리스B주차장	37.532132	127.0677657	1040006300	69.82
KE000031	서울성북동일하이빌뉴시티	37.6050587	127.0309904	1005003600	93.17
KE000033	서울강남타워팰리스E동	37.4894751	127.0540058	1220014300	82.86
KE000036	서울리첸시아용산101동	37.538271	126.9673565	1020012600	76.02
